OBU_ID,COLLECTION_DT,STARTVECTOR_LATITUDE,STARTVECTOR_LONGITUDE,TRANSMISSTION,SPEED,HAZARD_LIGHTS,LEFT_TURN_SIGNAL_ON,RIGHT_TURN_SIGNAL_ON,STEERING,RPM,FOOTBRAKE,GEAR,ACCELATOR,WIPERS,TIRE_WARN_LEFT_F,TIRE_WARN_LEFT_R,TIRE_WARN_RIGHT_F,TIRE_WARN_RIGHT_R,TIRE_PSI_LEFT_F,TIRE_PSI_LEFT_R,TIRE_PSI_RIGHT_F,TIRE_PSI_RIGHT_R,FUEL_PERCENT,FUEL_LITER,TOTALDIST,RSU_ID,MSG_ID,STARTVECTOR_HEADING
OBU-461002d8,20211001001254913,33.251452,126.553482,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151253474,376
OBU-461002d8,20211001001255851,33.251536,126.553491,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151254500,379
OBU-461002d8,20211001001255851,33.251536,126.553491,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20210930151254500,379
OBU-461002d8,20211001001256882,33.251603,126.553498,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151255519,363
OBU-461002d8,20211001001256882,33.251603,126.553498,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20210930151255519,363
OBU-461002d8,20211001001257898,33.251664,126.553499,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151256543,125
OBU-461002d8,20211001001257914,33.251664,126.553499,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20210930151256543,125
OBU-461002d8,20211001001258945,33.251728,126.553504,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151257566,341
OBU-461002d8,20211001001258945,33.251728,126.553504,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20210930151257566,341
OBU-461002d8,20211001001259945,33.251792,126.553513,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151258591,447
OBU-4610076b,20211001000000366,33.307387,126.454511,-,2,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610076b-20210930145959387,18751
OBU-46101802,20211001000000522,33.494431,126.46582,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930145958566,28800
OBU-46100401,20211001000000710,33.403684,126.781244,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20210930145959861,10267
OBU-461006aa,20211001000000757,33.48969,126.896489,D,12,OFF,OFF,OFF,-16,2188,-,2,40,작동,-,-,-,-,35,36,36,37,23,13,151584,,PVD-461006aa-20210930145958629,15536
OBU-4610114a,20211001000000930,33.508837,126.503752,-,40,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20210930145959347,12999
OBU-461001c4,20211001000000993,33.496047,126.491675,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930145957816,2463
OBU-46101802,20211001000030046,33.494433,126.465814,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930150028095,28800
OBU-46100401,20211001000030234,33.400613,126.785567,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20210930150029384,10460
OBU-461006aa,20211001000030296,33.485,126.897924,D,92,OFF,OFF,OFF,0,2761,-,5,100,작동,-,-,-,-,35,36,36,37,22,13,151584,,PVD-461006aa-20210930150028158,14226
OBU-461006aa,20211001000030296,33.485,126.897924,D,92,OFF,OFF,OFF,0,2761,-,5,100,작동,-,-,-,-,35,36,36,37,22,13,151584,RSU-461f4331,PVD-461f4331-20210930150028158,14226
OBU-4610114a,20211001000030437,33.50547,126.506513,-,55,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20210930150028853,12527
OBU-461001c4,20211001000030530,33.496046,126.491672,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930150027354,2463
OBU-4610076b,20211001000030890,33.307452,126.454498,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610076b-20210930150029909,11636
OBU-461001c4,20211001000100066,33.496052,126.491666,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930150056878,2463
OBU-46101802,20211001000100582,33.494429,126.465816,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930150058636,28800
OBU-46100401,20211001000100769,33.397418,126.788635,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20210930150059917,12325
OBU-461006aa,20211001000100832,33.478598,126.898411,D,67,OFF,OFF,OFF,-2,1495,-,6,28,작동,-,-,-,-,35,36,36,37,21,9,151585,,PVD-461006aa-20210930150058695,12963
OBU-46101802,20211001000130103,33.494428,126.465819,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930150128150,28800
OBU-46100401,20211001000130275,33.392038,126.789886,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20210930150129423,14219
OBU-461006aa,20211001000130384,33.474688,126.900432,D,39,OFF,OFF,OFF,0,1541,-,4,0,작동,-,-,-,-,35,36,36,37,21,12,151586,,PVD-461006aa-20210930150128242,12519
OBU-461001c4,20211001000130619,33.496057,126.49167,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930150127438,2463
OBU-4610114a,20211001000130666,33.505248,126.497795,-,61,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20210930150129063,22437
OBU-4610114a,20211001000130681,33.505248,126.497795,-,61,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f424d,PVD-461f424d-20210930150129063,22437
OBU-461001c4,20211001000200156,33.496056,126.491671,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930150156961,2463
OBU-46101802,20211001000200656,33.494428,126.465818,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930150158691,28800
OBU-4610114a,20211001000200687,33.503852,126.496607,-,45,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20210930150159051,14736
OBU-4610114a,20211001000200703,33.503852,126.496607,-,45,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f424d,PVD-461f424d-20210930150159051,14736
OBU-46100401,20211001000200828,33.386026,126.789583,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20210930150159964,14471
OBU-461006aa,20211001000200953,33.470683,126.90267,D,68,OFF,OFF,OFF,-2,1550,-,6,67,작동,-,-,-,-,35,36,36,37,21,11,151586,,PVD-461006aa-20210930150158803,11334
OBU-46101802,20211001000230224,33.494434,126.465813,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930150228251,28800
OBU-46100401,20211001000230364,33.382019,126.791764,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20210930150229510,10568
OBU-461006aa,20211001000230505,33.467405,126.907227,D,65,OFF,OFF,OFF,2,1515,-,6,55,작동,-,-,-,-,35,36,36,37,21,14,151587,,PVD-461006aa-20210930150228363,12078
OBU-461006aa,20211001000230521,33.467405,126.907227,D,65,OFF,OFF,OFF,2,1515,-,6,55,작동,-,-,-,-,35,36,36,37,21,14,151587,RSU-461f4332,PVD-461f4332-20210930150228363,12078
OBU-4610114a,20211001000230708,33.500588,126.496686,-,56,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f425a,PVD-461f425a-20210930150229099,14098
OBU-4610114a,20211001000230724,33.500588,126.496686,-,56,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20210930150229099,14098
OBU-461001c4,20211001000230755,33.496062,126.491665,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930150227559,2463
OBU-46101787,20211001000248054,33.46108,126.561125,P,0,OFF,OFF,OFF,-4,790,-,0,0,-,-,-,-,-,0,0,0,0,0,25,86633,,PVD-46101787-20210930150240477,28800
OBU-461006aa,20211001000300072,33.463114,126.909956,D,76,OFF,OFF,OFF,4,1656,-,6,0,작동,-,-,-,-,35,36,36,37,21,13,151587,RSU-461f4332,PVD-461f4332-20210930150257917,12258
OBU-461006aa,20211001000300088,33.463114,126.909956,D,76,OFF,OFF,OFF,4,1656,-,6,0,작동,-,-,-,-,35,36,36,37,21,13,151587,,PVD-461006aa-20210930150257917,12258
OBU-461001c4,20211001000300306,33.496061,126.491662,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930150257121,2463
OBU-4610114a,20211001000300697,33.497959,126.496889,-,11,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20210930150300015,14662
OBU-4610114a,20211001000300697,33.497959,126.496889,-,11,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f425a,PVD-461f425a-20210930150300015,14662
OBU-4610114a,20211001000300713,33.497959,126.496889,-,11,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f424d,PVD-461f424d-20210930150300015,14662
OBU-46101802,20211001000300744,33.494439,126.465815,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930150258774,28800
OBU-46101787,20211001000300806,33.46108,126.561129,P,0,OFF,OFF,OFF,-4,790,-,0,0,-,-,-,-,-,0,0,0,0,0,25,86633,,PVD-46101787-20210930150253398,28800
OBU-46100401,20211001000300900,33.379979,126.79623,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20210930150300043,9251
OBU-46101802,20211001000330234,33.494437,126.465819,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930150328274,28800
OBU-46101787,20211001000330344,33.461012,126.561129,D,0,OFF,OFF,OFF,66,791,작동,0,0,-,-,-,-,-,0,0,0,0,0,25,86633,,PVD-46101787-20210930150322930,28800
OBU-46100401,20211001000330406,33.377589,126.802038,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20210930150329545,9347
OBU-461006aa,20211001000330594,33.457376,126.91102,D,59,OFF,OFF,OFF,0,1661,-,5,0,작동,-,-,-,-,35,36,36,37,21,11,151588,,PVD-461006aa-20210930150328458,13837
OBU-4610114a,20211001000330594,33.497717,126.496836,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20210930150329909,14966
OBU-4610114a,20211001000330609,33.497717,126.496836,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f425a,PVD-461f425a-20210930150329909,14966
OBU-461001c4,20211001000330860,33.496064,126.491669,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930150327674,2463
OBU-46101787,20211001000400015,33.46085,126.56112,P,0,OFF,OFF,OFF,-7,786,작동,0,0,-,-,-,-,-,0,0,0,0,0,27,86633,,PVD-46101787-20210930150352597,27411
OBU-46100401,20211001000400046,33.373867,126.806398,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20210930150359180,11051
OBU-461006aa,20211001000400265,33.454513,126.911431,D,37,OFF,OFF,OFF,0,2164,-,4,75,작동,-,-,-,-,35,36,36,37,20,12,151588,,PVD-461006aa-20210930150358123,13870
OBU-461001c4,20211001000400546,33.496064,126.491675,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930150357357,2463
OBU-4610114a,20211001000400577,33.49772,126.496838,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20210930150359898,14966
OBU-4610114a,20211001000400593,33.49772,126.496838,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f425a,PVD-461f425a-20210930150359898,14966
OBU-46101802,20211001000400874,33.494432,126.465817,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930150358911,28800
OBU-461001c4,20211001000430070,33.496062,126.491672,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930150426884,2463
OBU-46101802,20211001000430382,33.494433,126.46581,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930150428407,28800
OBU-4610114a,20211001000430429,33.497609,126.496872,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20210930150429748,14176
OBU-4610114a,20211001000430445,33.497609,126.496872,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f425a,PVD-461f425a-20210930150429748,14176
OBU-4610114a,20211001000430461,33.497609,126.496872,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f424d,PVD-461f424d-20210930150429748,14176
OBU-46101787,20211001000430554,33.460814,126.561123,R,0,OFF,OFF,OFF,-84,794,작동,-,0,-,-,-,-,-,0,0,0,0,0,24,86633,,PVD-46101787-20210930150423130,27411
OBU-46100401,20211001000430570,33.370241,126.811846,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20210930150429704,9868
OBU-461006aa,20211001000430804,33.450982,126.911934,D,39,OFF,OFF,OFF,1,1071,작동,5,0,작동,-,-,-,-,35,36,36,37,21,12,151589,,PVD-461006aa-20210930150428652,13884
OBU-46101284,20211001000453510,33.39094,126.366058,P,0,OFF,OFF,OFF,0,957,작동,-,0,-,-,-,-,-,0,0,0,0,0,0,175832,,PVD-46101284-20210930150452037,28800
OBU-46101284,20211001000500030,33.390936,126.366058,D,0,OFF,OFF,OFF,-32,898,작동,-,0,-,-,-,-,-,0,0,0,0,0,0,175832,,PVD-46101284-20210930150458523,28800
OBU-46100401,20211001000500092,33.36602,126.816116,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20210930150459231,11282
OBU-4610114a,20211001000500327,33.493943,126.496745,-,48,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20210930150459643,14571
OBU-461006aa,20211001000500342,33.450614,126.911981,D,0,OFF,OFF,OFF,2,679,작동,1,0,작동,-,-,-,-,35,36,36,37,21,12,151589,,PVD-461006aa-20210930150458188,13877
OBU-4610114a,20211001000500342,33.493943,126.496745,-,48,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4310,PVD-461f4310-20210930150459643,14571
OBU-461001c4,20211001000500623,33.496063,126.491672,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930150457441,2463
OBU-46101802,20211001000500889,33.494435,126.465807,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930150458923,28800
OBU-4610076b,20211001000526519,33.307459,126.45448,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610076b-20210930150525028,28800
OBU-4610114a,20211001000530066,33.490186,126.496606,-,33,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20210930150529386,14545
OBU-461001c4,20211001000530160,33.496064,126.491674,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930150526962,2463
OBU-46101802,20211001000530379,33.494436,126.465803,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930150528416,28800
OBU-46100401,20211001000530645,33.361492,126.820068,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20210930150529774,12090
OBU-46101284,20211001000530707,33.391223,126.365816,D,21,OFF,OFF,OFF,8,2115,-,-,28,-,-,-,-,-,0,0,0,0,0,0,175832,,PVD-46101284-20210930150529290,8871
OBU-461006aa,20211001000530879,33.45061,126.911992,D,0,OFF,OFF,OFF,2,703,작동,1,0,작동,-,-,-,-,35,36,36,37,21,12,151589,,PVD-461006aa-20210930150528718,13877
OBU-4610076b,20211001000530879,33.307461,126.454475,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610076b-20210930150530352,28800
OBU-46100401,20211001000600180,33.357183,126.822874,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20210930150559314,12347
OBU-46101284,20211001000600227,33.391171,126.367729,D,29,OFF,OFF,OFF,2,1817,-,-,16,-,-,-,-,-,0,0,0,0,0,0,175832,,PVD-46101284-20210930150558807,1955
OBU-461006aa,20211001000600367,33.447417,126.912513,D,84,OFF,OFF,OFF,0,2443,-,5,100,작동,-,-,-,-,35,36,36,37,21,13,151589,,PVD-461006aa-20210930150558219,13747
OBU-4610076b,20211001000600586,33.307704,126.456281,-,40,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610076b-20210930150600070,7291
OBU-4610114a,20211001000600681,33.488117,126.49652,-,17,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20210930150559997,14599
OBU-461001c4,20211001000600728,33.496064,126.491671,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930150557530,2463
OBU-46101802,20211001000600899,33.494446,126.465806,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930150558933,28800
OBU-4610076b,20211001000630081,33.306315,126.45775,-,37,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610076b-20210930150629575,9247
OBU-461001c4,20211001000630284,33.496066,126.491674,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930150627094,2463
OBU-46101802,20211001000630409,33.494443,126.465808,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930150628441,28800
OBU-4610114a,20211001000630440,33.487201,126.496483,-,41,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20210930150629762,14571
OBU-46100401,20211001000630721,33.352199,126.823762,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20210930150629853,13243
OBU-46101284,20211001000630737,33.392437,126.369142,D,29,OFF,OFF,OFF,0,2409,-,-,24,-,-,-,-,-,0,0,0,0,0,0,175832,,PVD-46101284-20210930150629315,12741
OBU-461006aa,20211001000630878,33.441715,126.911507,D,73,OFF,OFF,OFF,0,1657,-,6,84,작동,-,-,-,-,35,36,36,37,21,10,151590,,PVD-461006aa-20210930150628719,16652
OBU-46101787,20211001000644977,33.459569,126.560127,D,29,OFF,OFF,OFF,2,1528,-,3,29,-,-,-,-,-,0,0,0,0,0,24,86633,,PVD-46101787-20210930150641148,20047
OBU-4610114a,20211001000700120,33.484535,126.496375,-,39,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20210930150658521,14519
OBU-46101284,20211001000700214,33.389894,126.370428,D,45,OFF,OFF,OFF,0,2384,-,-,24,-,-,-,-,-,0,0,0,0,0,0,175833,,PVD-46101284-20210930150658799,12225
OBU-46100401,20211001000700230,33.347129,126.825447,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20210930150659352,13163
OBU-461006aa,20211001000700417,33.435267,126.909694,D,87,OFF,OFF,OFF,0,2187,-,6,51,작동,-,-,-,-,35,36,36,37,21,11,151590,,PVD-461006aa-20210930150658262,15202
OBU-4610076b,20211001000700620,33.30266,126.458268,-,51,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610076b-20210930150700107,14671
OBU-46101787,20211001000700714,33.459085,126.558362,D,41,OFF,OFF,OFF,0,1436,-,4,0,-,-,-,-,-,0,0,0,0,0,24,86633,,PVD-46101787-20210930150657006,20213
OBU-461001c4,20211001000700839,33.496065,126.491675,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930150657642,2463
OBU-46101802,20211001000700949,33.494436,126.465809,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930150658969,28800
OBU-4610076b,20211001000730157,33.298313,126.458971,-,66,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610076b-20210930150729630,13499
OBU-46101787,20211001000730219,33.458134,126.554872,D,39,OFF,OFF,OFF,-2,788,작동,4,0,-,-,-,-,-,0,0,0,0,0,26,86634,,PVD-46101787-20210930150726505,19891
OBU-461001c4,20211001000730375,33.496062,126.491674,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930150727182,2463
OBU-46101802,20211001000730469,33.494434,126.465813,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930150728497,28800
OBU-46101284,20211001000730735,33.388021,126.373133,D,30,OFF,ON,OFF,-2,1321,작동,-,0,-,-,-,-,-,0,0,0,0,0,0,175833,,PVD-46101284-20210930150729306,8099
OBU-46101284,20211001000730750,33.388021,126.373133,D,30,OFF,ON,OFF,-2,1321,작동,-,0,-,-,-,-,-,0,0,0,0,0,0,175833,RSU-461f4246,PVD-461f4246-20210930150729306,8099
OBU-46100401,20211001000730813,33.341496,126.826906,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20210930150729943,13413
OBU-46101284,20211001000730813,33.388021,126.373133,D,30,OFF,ON,OFF,-2,1321,작동,-,0,-,-,-,-,-,0,0,0,0,0,0,175833,RSU-461f4385,PVD-461f4385-20210930150729306,8099
OBU-46100401,20211001000730829,33.341496,126.826906,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4336,PVD-461f4336-20210930150729943,13413
OBU-4610114a,20211001000730938,33.481697,126.496854,-,42,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20210930150729306,7785
OBU-4610114a,20211001000730954,33.481697,126.496854,-,42,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4312,PVD-461f4312-20210930150729306,7785
OBU-4610114a,20211001000730954,33.481697,126.496854,-,42,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4378,PVD-461f4378-20210930150729306,7785
OBU-461006aa,20211001000730969,33.427628,126.907363,D,104,OFF,OFF,OFF,0,2242,작동,6,0,작동,-,-,-,-,35,36,36,37,21,11,151591,,PVD-461006aa-20210930150728807,15668
OBU-46101284,20211001000800241,33.390808,126.374314,D,57,OFF,OFF,OFF,0,1478,-,-,9,-,-,-,-,-,0,0,0,0,0,0,175833,,PVD-46101284-20210930150758819,1736
OBU-46101284,20211001000800273,33.390808,126.374314,D,57,OFF,OFF,OFF,0,1478,-,-,9,-,-,-,-,-,0,0,0,0,0,0,175833,RSU-461f4246,PVD-461f4246-20210930150758819,1736
OBU-461006aa,20211001000800507,33.421019,126.904464,D,102,OFF,OFF,OFF,0,2280,-,6,76,작동,-,-,-,-,35,36,36,37,21,13,151592,,PVD-461006aa-20210930150758339,16196
OBU-46100401,20211001000800648,33.336273,126.828311,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20210930150759765,13400
OBU-4610076b,20211001000800695,33.295442,126.462435,-,34,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610076b-20210930150800168,12809
OBU-4610114a,20211001000800773,33.481563,126.501302,-,51,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20210930150800073,7473
OBU-4610114a,20211001000800773,33.481563,126.501302,-,51,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4378,PVD-461f4378-20210930150800073,7473
