OBU_ID,COLLECTION_DT,STARTVECTOR_LATITUDE,STARTVECTOR_LONGITUDE,TRANSMISSTION,SPEED,HAZARD_LIGHTS,LEFT_TURN_SIGNAL_ON,RIGHT_TURN_SIGNAL_ON,STEERING,RPM,FOOTBRAKE,GEAR,ACCELATOR,WIPERS,TIRE_WARN_LEFT_F,TIRE_WARN_LEFT_R,TIRE_WARN_RIGHT_F,TIRE_WARN_RIGHT_R,TIRE_PSI_LEFT_F,TIRE_PSI_LEFT_R,TIRE_PSI_RIGHT_F,TIRE_PSI_RIGHT_R,FUEL_PERCENT,FUEL_LITER,TOTALDIST,RSU_ID,MSG_ID,STARTVECTOR_HEADING,ADDRESS
OBU-461002d8,20241001001245614,33.250398,126.553343,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20240930151244256,559,서울특별시 중구 약수동
OBU-461002d8,20241001001246646,33.250511,126.553359,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20240930151245281,538,서울특별시 강북구 송중동
OBU-461002d8,20241001001246646,33.250511,126.553359,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20240930151245281,538,서울특별시 용산구 보광동
OBU-461002d8,20241001001247678,33.250668,126.55338,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20240930151246305,524,경기도 동두천시 불현동
OBU-461002d8,20241001001247678,33.250668,126.55338,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20240930151246305,524,부산광역시 사상구 주례2동
OBU-461002d8,20241001001248694,33.250792,126.553397,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20240930151247336,539,광주광역시 서구 금호1동
OBU-461002d8,20241001001248694,33.250792,126.553397,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20240930151247336,539,부산광역시 부산진구 전포2동
OBU-461002d8,20241001001249709,33.250939,126.553419,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20240930151248356,555,서울특별시 동작구 본동
OBU-461002d8,20241001001249725,33.250939,126.553419,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20240930151248356,555,서울특별시 강서구 발산제1동
OBU-461002d8,20241001001250741,33.251051,126.553434,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20240930151249379,546,서울특별시 양천구 신월5동
OBU-461002d8,20241001001250741,33.251051,126.553434,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20240930151249379,546,부산광역시 영도구 봉래1동
OBU-461002d8,20241001001251757,33.251182,126.553452,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20240930151250400,509,부산광역시 영도구 영선2동
OBU-461002d8,20241001001251772,33.251182,126.553452,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20240930151250400,509,서울특별시 중구 청구동
OBU-461002d8,20241001001252788,33.251268,126.553463,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20240930151251430,486,울산광역시 울주군 삼남면
OBU-461002d8,20241001001252788,33.251268,126.553463,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20240930151251430,486,서울특별시 성북구 장위제1동
OBU-461002d8,20241001001253804,33.251372,126.553475,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20240930151252457,412,서울특별시 동작구 본동
OBU-461002d8,20241001001253819,33.251372,126.553475,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20240930151252457,412,서울특별시 송파구 잠실2동
OBU-461002d8,20241001001254835,33.251452,126.553482,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20240930151253474,376,부산광역시 부산진구 전포2동
OBU-461002d8,20241001001254913,33.251452,126.553482,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20240930151253474,376,대구광역시 동구 신암4동
OBU-461002d8,20241001001255851,33.251536,126.553491,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20240930151254500,379,대구광역시 달성군 구지면
OBU-461002d8,20241001001255851,33.251536,126.553491,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20240930151254500,379,광주광역시 북구 매곡동
OBU-461002d8,20241001001256882,33.251603,126.553498,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20240930151255519,363,인천광역시 남동구 구월1동   
OBU-461002d8,20241001001256882,33.251603,126.553498,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20240930151255519,363,서울특별시 마포구 용강동
OBU-461002d8,20241001001257898,33.251664,126.553499,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20240930151256543,125,서울특별시 관악구 미성동
OBU-461002d8,20241001001257914,33.251664,126.553499,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20240930151256543,125,울산광역시 울주군 범서읍
OBU-461002d8,20241001001258945,33.251728,126.553504,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20240930151257566,341,경기도 안성시 안성동
OBU-461002d8,20241001001258945,33.251728,126.553504,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20240930151257566,341,부산광역시 수영구 광안2동
OBU-461002d8,20241001001259945,33.251792,126.553513,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20240930151258591,447,광주광역시 북구 운암3동
OBU-4610076b,20241001000000366,33.307387,126.454511,-,2,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610076b-20240930145959387,18751,서울특별시 동작구 사당제2동
OBU-46101802,20241001000000522,33.494431,126.46582,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20240930145958566,28800,부산광역시 동구 수정4동
OBU-46100401,20241001000000710,33.403684,126.781244,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20240930145959861,10267,부산광역시 부산진구 당감2동
OBU-461006aa,20241001000000757,33.48969,126.896489,D,12,OFF,OFF,OFF,-16,2188,-,2,40,작동,-,-,-,-,35,36,36,37,23,13,151584,,PVD-461006aa-20240930145958629,15536,대전광역시 유성구 관평동
OBU-4610114a,20241001000000930,33.508837,126.503752,-,40,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20240930145959347,12999,서울특별시 은평구 응암제2동
OBU-461001c4,20241001000000993,33.496047,126.491675,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20240930145957816,2463,대구광역시 중구 남산3동
OBU-46101802,20241001000030046,33.494433,126.465814,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20240930150028095,28800,서울특별시 송파구 잠실4동
OBU-46100401,20241001000030234,33.400613,126.785567,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20240930150029384,10460,광주광역시 광산구 송정1동
OBU-461006aa,20241001000030296,33.485,126.897924,D,92,OFF,OFF,OFF,0,2761,-,5,100,작동,-,-,-,-,35,36,36,37,22,13,151584,,PVD-461006aa-20240930150028158,14226,부산광역시 영도구 영선1동
OBU-461006aa,20241001000030296,33.485,126.897924,D,92,OFF,OFF,OFF,0,2761,-,5,100,작동,-,-,-,-,35,36,36,37,22,13,151584,RSU-461f4331,PVD-461f4331-20240930150028158,14226,대전광역시 서구 갈마1동   
OBU-4610114a,20241001000030437,33.50547,126.506513,-,55,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20240930150028853,12527,경기도 오산시 남촌동
OBU-461001c4,20241001000030530,33.496046,126.491672,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20240930150027354,2463,서울특별시 성동구 성수2가제3동
OBU-4610076b,20241001000030890,33.307452,126.454498,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610076b-20240930150029909,11636,인천광역시 동구 송림6동
OBU-461001c4,20241001000100066,33.496052,126.491666,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20240930150056878,2463,인천광역시 부평구 청천1동
OBU-46101802,20241001000100582,33.494429,126.465816,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20240930150058636,28800,서울특별시 중랑구 면목제7동
OBU-46100401,20241001000100769,33.397418,126.788635,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20240930150059917,12325,경기도 김포시 김포본동
OBU-461006aa,20241001000100832,33.478598,126.898411,D,67,OFF,OFF,OFF,-2,1495,-,6,28,작동,-,-,-,-,35,36,36,37,21,9,151585,,PVD-461006aa-20240930150058695,12963,서울특별시 송파구 거여2동
OBU-46101802,20241001000130103,33.494428,126.465819,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20240930150128150,28800,서울특별시 양천구 목2동
OBU-46100401,20241001000130275,33.392038,126.789886,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20240930150129423,14219,서울특별시 중랑구 중화제1동
OBU-461006aa,20241001000130384,33.474688,126.900432,D,39,OFF,OFF,OFF,0,1541,-,4,0,작동,-,-,-,-,35,36,36,37,21,12,151586,,PVD-461006aa-20240930150128242,12519,대전광역시 유성구 전민동
OBU-461001c4,20241001000130619,33.496057,126.49167,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20240930150127438,2463,서울특별시 동작구 사당제1동
OBU-4610114a,20241001000130666,33.505248,126.497795,-,61,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20240930150129063,22437,서울특별시 종로구 창신제2동
OBU-4610114a,20241001000130681,33.505248,126.497795,-,61,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f424d,PVD-461f424d-20240930150129063,22437,부산광역시 남구 감만2동
OBU-461001c4,20241001000200156,33.496056,126.491671,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20240930150156961,2463,제주특별자치도 제주시 용담1동
OBU-46101802,20241001000200656,33.494428,126.465818,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20240930150158691,28800,대구광역시 남구 봉덕1동
OBU-4610114a,20241001000200687,33.503852,126.496607,-,45,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20240930150159051,14736,광주광역시 북구 동림동
OBU-4610114a,20241001000200703,33.503852,126.496607,-,45,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f424d,PVD-461f424d-20240930150159051,14736,대구광역시 남구 대명9동
OBU-46100401,20241001000200828,33.386026,126.789583,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20240930150159964,14471,대전광역시 유성구 원신흥동
OBU-461006aa,20241001000200953,33.470683,126.90267,D,68,OFF,OFF,OFF,-2,1550,-,6,67,작동,-,-,-,-,35,36,36,37,21,11,151586,,PVD-461006aa-20240930150158803,11334,경기도 평택시 안중읍
OBU-46101802,20241001000230224,33.494434,126.465813,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20240930150228251,28800,대구광역시 서구 내당1동
OBU-46100401,20241001000230364,33.382024,126.791764,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20240930150229510,10568,부산광역시 중구 대청동
OBU-461006aa,20241001000230505,33.467405,126.907227,D,65,OFF,OFF,OFF,2,1515,-,6,55,작동,-,-,-,-,35,36,36,37,21,14,151587,,PVD-461006aa-20240930150228363,12078,광주광역시 동구 방림1동
OBU-461006aa,20241001000230521,33.467405,126.907227,D,65,OFF,OFF,OFF,2,1515,-,6,55,작동,-,-,-,-,35,36,36,37,21,14,151587,RSU-461f4332,PVD-461f4332-20240930150228363,12078,서울특별시 양천구 목1동
OBU-4610114a,20241001000230708,33.500588,126.496686,-,56,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f425a,PVD-461f425a-20240930150229099,14098,서울특별시 구로구 고척제1동
OBU-4610114a,20241001000230724,33.500588,126.496686,-,56,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20240930150229099,14098,서울특별시 중랑구 망우제3동
OBU-461001c4,20241001000230755,33.496062,126.491665,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20240930150227559,2463,경기도 연천군 연천읍
OBU-46101787,20241001000248054,33.46108,126.561125,P,0,OFF,OFF,OFF,-4,790,-,0,0,-,-,-,-,-,0,0,0,0,0,25,86633,,PVD-46101787-20240930150240477,28800,서울특별시 중랑구 중화제1동
OBU-461006aa,20241001000300072,33.463114,126.909956,D,76,OFF,OFF,OFF,4,1656,-,6,0,작동,-,-,-,-,35,36,36,37,21,13,151587,RSU-461f4332,PVD-461f4332-20240930150257917,12258,대구광역시 달성군 구지면
OBU-461006aa,20241001000300088,33.463114,126.909956,D,76,OFF,OFF,OFF,4,1656,-,6,0,작동,-,-,-,-,35,36,36,37,21,13,151587,,PVD-461006aa-20240930150257917,12258,서울특별시 서초구 내곡동
OBU-461001c4,20241001000300306,33.496061,126.491662,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20240930150257121,2463,서울특별시 서초구 방배본동
OBU-4610114a,20241001000300697,33.497959,126.496889,-,11,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20240930150300015,14662,서울특별시 강남구 신사동
OBU-4610114a,20241001000300697,33.497959,126.496889,-,11,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f425a,PVD-461f425a-20240930150300015,14662,부산광역시 수영구 광안2동
OBU-4610114a,20241001000300713,33.497959,126.496889,-,11,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f424d,PVD-461f424d-20240930150300015,14662,서울특별시 동대문구 청량리동
OBU-46101802,20241001000300744,33.494439,126.465815,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20240930150258774,28800,부산광역시 연제구 연산9동
OBU-46101787,20241001000300806,33.46108,126.561129,P,0,OFF,OFF,OFF,-4,790,-,0,0,-,-,-,-,-,0,0,0,0,0,25,86633,,PVD-46101787-20240930150253398,28800,서울특별시 용산구 후암동
OBU-46100401,20241001000300900,33.379979,126.79623,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20240930150300043,9251,부산광역시 남구 대연3동
OBU-46101802,20241001000330234,33.494437,126.465819,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20240930150328274,28800,서울특별시 강남구 삼성1동
OBU-46101787,20241001000330344,33.461012,126.561129,D,0,OFF,OFF,OFF,66,791,작동,0,0,-,-,-,-,-,0,0,0,0,0,25,86633,,PVD-46101787-20240930150322930,28800,서울특별시 노원구 상계9동
OBU-46100401,20241001000330406,33.377589,126.802038,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20240930150329545,9347,대구광역시 달성군 현풍읍
OBU-461006aa,20241001000330594,33.457376,126.91102,D,59,OFF,OFF,OFF,0,1661,-,5,0,작동,-,-,-,-,35,36,36,37,21,11,151588,,PVD-461006aa-20240930150328458,13837,서울특별시 서초구 방배3동
OBU-4610114a,20241001000330594,33.497717,126.496836,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20240930150329909,14966,부산광역시 해운대구 좌1동
OBU-4610114a,20241001000330609,33.497717,126.496836,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f425a,PVD-461f425a-20240930150329909,14966,서울특별시 도봉구 도봉제1동
OBU-461001c4,20241001000330860,33.496064,126.491669,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20240930150327674,2463,서울특별시 양천구 신월7동
OBU-46101787,20241001000400015,33.46085,126.56112,P,0,OFF,OFF,OFF,-7,786,작동,0,0,-,-,-,-,-,0,0,0,0,0,27,86633,,PVD-46101787-20240930150352597,27411,광주광역시 광산구 송정2동
OBU-46100401,20241001000400046,33.373867,126.806398,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20240930150359180,11051,서울특별시 은평구 불광제1동
OBU-461006aa,20241001000400265,33.454513,126.911431,D,37,OFF,OFF,OFF,0,2164,-,4,75,작동,-,-,-,-,35,36,36,37,20,12,151588,,PVD-461006aa-20240930150358123,13870,인천광역시 미추홀구 도화1동
OBU-461001c4,20241001000400546,33.496064,126.491675,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20240930150357357,2463,서울특별시 노원구 월계1동
OBU-4610114a,20241001000400577,33.49772,126.496838,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20240930150359898,14966,제주특별자치도 제주시 추자면
OBU-4610114a,20241001000400593,33.49772,126.496838,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f425a,PVD-461f425a-20240930150359898,14966,서울특별시 강서구 발산제1동
OBU-46101802,20241001000400874,33.494432,126.465817,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20240930150358911,28800,대전광역시 동구 삼성동
OBU-461001c4,20241001000430070,33.496062,126.491672,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20240930150426884,2463,대구광역시 달서구 본동
OBU-46101802,20241001000430382,33.494433,126.46581,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20240930150428407,28800,대전광역시 중구 석교동
OBU-4610114a,20241001000430429,33.497609,126.496872,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20240930150429748,14176,서울특별시 양천구 신월5동
OBU-4610114a,20241001000430445,33.497609,126.496872,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f425a,PVD-461f425a-20240930150429748,14176,대전광역시 서구 갈마1동   
OBU-4610114a,20241001000430461,33.497609,126.496872,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f424d,PVD-461f424d-20240930150429748,14176,서울특별시 송파구 송파2동
OBU-46101787,20241001000430554,33.460814,126.561123,R,0,OFF,OFF,OFF,-84,794,작동,-,0,-,-,-,-,-,0,0,0,0,0,24,86633,,PVD-46101787-20240930150423130,27411,서울특별시 동작구 상도제4동
OBU-46100401,20241001000430570,33.370241,126.811846,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20240930150429704,9868,인천광역시 옹진군 영흥면
OBU-461006aa,20241001000430804,33.450982,126.911934,D,39,OFF,OFF,OFF,1,1071,작동,5,0,작동,-,-,-,-,35,36,36,37,21,12,151589,,PVD-461006aa-20240930150428652,13884,서울특별시 성북구 성북동
OBU-46101284,20241001000453510,33.39094,126.366058,P,0,OFF,OFF,OFF,0,957,작동,-,0,-,-,-,-,-,0,0,0,0,0,0,175832,,PVD-46101284-20240930150452037,28800,서울특별시 송파구 잠실2동
OBU-46101284,20241001000500030,33.390936,126.366058,D,0,OFF,OFF,OFF,-32,898,작동,-,0,-,-,-,-,-,0,0,0,0,0,0,175832,,PVD-46101284-20240930150458523,28800,서울특별시 강서구 화곡제3동
OBU-46100401,20241001000500092,33.36602,126.816116,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20240930150459231,11282,서울특별시 강동구 성내2동
OBU-4610114a,20241001000500327,33.493943,126.496745,-,48,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20240930150459643,14571,서울특별시 동대문구 휘경제1동
OBU-461006aa,20241001000500342,33.450614,126.911981,D,0,OFF,OFF,OFF,2,679,작동,1,0,작동,-,-,-,-,35,36,36,37,21,12,151589,,PVD-461006aa-20240930150458188,13877,인천광역시 미추홀구 숭의4동
OBU-4610114a,20241001000500342,33.493943,126.496745,-,48,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4310,PVD-461f4310-20240930150459643,14571,대전광역시 유성구 관평동
OBU-461001c4,20241001000500623,33.496063,126.491672,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20240930150457441,2463,서울특별시 중구 신당동
OBU-46101802,20241001000500889,33.494435,126.465807,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20240930150458923,28800,광주광역시 광산구 송정1동
OBU-4610076b,20241001000526519,33.307459,126.45448,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610076b-20240930150525028,28800,서울특별시 중랑구 묵제1동
OBU-4610114a,20241001000530066,33.490186,126.496606,-,33,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20240930150529386,14545,제주특별자치도 서귀포시 중앙동
OBU-461001c4,20241001000530160,33.496064,126.491674,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20240930150526962,2463,서울특별시 동작구 노량진제1동
OBU-46101802,20241001000530379,33.494436,126.465803,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20240930150528416,28800,경기도 가평군 설악면
OBU-46100401,20241001000530645,33.361492,126.820068,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20240930150529774,12090,서울특별시 종로구 혜화동   
OBU-46101284,20241001000530707,33.391223,126.365816,D,21,OFF,OFF,OFF,8,2115,-,-,28,-,-,-,-,-,0,0,0,0,0,0,175832,,PVD-46101284-20240930150529290,8871,서울특별시 서초구 반포본동
OBU-461006aa,20241001000530879,33.45061,126.911992,D,0,OFF,OFF,OFF,2,703,작동,1,0,작동,-,-,-,-,35,36,36,37,21,12,151589,,PVD-461006aa-20240930150528718,13877,서울특별시 중구 필동
OBU-4610076b,20241001000530879,33.307461,126.454475,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610076b-20240930150530352,28800,서울특별시 중구 을지로동
OBU-46100401,20241001000600180,33.357183,126.822874,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20240930150559314,12347,서울특별시 양천구 신정6동
OBU-46101284,20241001000600227,33.391171,126.367729,D,29,OFF,OFF,OFF,2,1817,-,-,16,-,-,-,-,-,0,0,0,0,0,0,175832,,PVD-46101284-20240930150558807,1955,경기도 오산시 중앙동
OBU-461006aa,20241001000600367,33.447417,126.912513,D,84,OFF,OFF,OFF,0,2443,-,5,100,작동,-,-,-,-,35,36,36,37,21,13,151589,,PVD-461006aa-20240930150558219,13747,대구광역시 서구 비산1동
OBU-4610076b,20241001000600586,33.307704,126.456281,-,40,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610076b-20240930150600070,7291,광주광역시 서구 양3동
OBU-4610114a,20241001000600681,33.488117,126.49652,-,17,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20240930150559997,14599,서울특별시 종로구 무악동
OBU-461001c4,20241001000600728,33.496064,126.491671,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20240930150557530,2463,부산광역시 남구 대연3동
OBU-46101802,20241001000600899,33.494446,126.465806,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20240930150558933,28800,대구광역시 북구 구암동
